SKU,Store,Pallet ID,Item ID,UPC,Description,Main Category,Subcategory,Brand,Model,Size,Color,Quantity,Appx. EXT Retail,Appx. Unit Retail,Approx. EXT Wholesale Value,Approx. Unit Wholesale Value,Your Price %,Your EXT Price,Your Unit Price $,% of Load QTY,% of Load $$,Notes
"LULU-LN-SHOES","","","3256803818817059-gray-45","","Stylish Pointed Toe Crocodile Textured Monkstrap Dress Shoes","men dress shoes","","","","","Gray / 11","1","0.00","0.00","65.00","65.00","10.00","6.50","6.50","0.0004","0.000415",""
"LULU-LN-SHOES","","","XY23-77-Black-7.5","","StylishLuxeExo CrocLeather Slip On Loafers","men loafers","","","","","Black / 7.5","1","0.00","0.00","64.03","64.03","10.00","6.40","6.40","0.0004","0.000409",""
"LULU-LN-SHOES","","","50196046-photo-color-10","","Suave British Alligator Lace-Up Ankle Boots","men boots","","","","","Black / 10","1","0.00","0.00","78.18","78.18","10.00","7.82","7.82","0.0004","0.000500",""
"LULU-LN-SHOES","","","50196046-photo-color-10-5","","Suave British Alligator Lace-Up Ankle Boots","men boots","","","","","Black / 10.5","1","0.00","0.00","78.18","78.18","10.00","7.82","7.82","0.0004","0.000500",""
"LULU-LN-SHOES","","","50196046-photo-color-10-5-mod","","Suave British Alligator Lace-Up Ankle Boots","Men Boots","","","","","Black / 10.5","1","0.00","0.00","78.18","78.18","10.00","7.82","7.82","0.0004","0.000500",""
"LULU-LN-SHOES","","","50196046-photo-color-10-5-mod","","Suave British Alligator Lace-Up Ankle Boots","","","","","","Black / 10.5","1","0.00","0.00","78.18","78.18","10.00","7.82","7.82","0.0004","0.000500",""
"LULU-LN-SHOES","","","50196046-photo-color-11-5","","Suave British Alligator Lace-Up Ankle Boots","men boots","","","","","Black / 11.5","1","0.00","0.00","78.18","78.18","10.00","7.82","7.82","0.0004","0.000500",""
"LULU-LN-SHOES","","","50196046-photo-color-11-5-mod","","Suave British Alligator Lace-Up Ankle Boots","Men Boots","","","","","Black / 11.5","1","0.00","0.00","78.18","78.18","10.00","7.82","7.82","0.0004","0.000500",""
"LULU-LN-SHOES","","","50196046-photo-color-9-5","","Suave British Alligator Lace-Up Ankle Boots","Men Boots","","","","","Black / 9.5","1","0.00","0.00","78.18","78.18","10.00","7.82","7.82","0.0004","0.000500",""
"LULU-LN-SHOES","","","50196046-photo-color-2-10-5","","Suave British Alligator Lace-Up Ankle Boots","Men Boots","","","","","Coffee / 10.5","1","0.00","0.00","78.18","78.18","10.00","7.82","7.82","0.0004","0.000500",""
"LULU-LN-SHOES","","","50196046-photo-color-2-10-5","","Suave British Alligator Lace-Up Ankle Boots","men boots","","","","","Coffee / 10.5","1","0.00","0.00","78.18","78.18","10.00","7.82","7.82","0.0004","0.000500",""
"LULU-LN-SHOES","","","50196046-photo-color-2-11-5","","Suave British Alligator Lace-Up Ankle Boots","Men Boots","","","","","Coffee / 11.5","1","0.00","0.00","78.18","78.18","10.00","7.82","7.82","0.0004","0.000500",""
"LULU-LN-SHOES","","","50196046-photo-color-2-6-5","","Suave British Alligator Lace-Up Ankle Boots","men boots","","","","","Coffee / 6.5","1","0.00","0.00","78.18","78.18","10.00","7.82","7.82","0.0004","0.000500",""
"LULU-LN-SHOES","","","50196046-photo-color-2-9-5","","Suave British Alligator Lace-Up Ankle Boots","Men Boots","","","","","Coffee / 9.5","1","0.00","0.00","78.18","78.18","10.00","7.82","7.82","0.0004","0.000500",""
"LULU-LN-SHOES","","","27947107-black-us-7-5","","Suave Leather Monk Strap Wedding Loafers","men loafers","","","","","Black / 7.5","1","0.00","0.00","70.70","70.70","10.00","7.07","7.07","0.0004","0.000452",""
"LULU-LN-SHOES","","","27947107-brown-us-12","","Suave Leather Monk Strap Wedding Loafers","men loafers","","","","","Coffee / 12","1","0.00","0.00","70.70","70.70","10.00","7.07","7.07","0.0004","0.000452",""
"LULU-LN-SHOES","","","27947107-brown-us-8","","Suave Leather Monk Strap Wedding Loafers","Men Dress Shoes","","","","","Coffee / 8","1","0.00","0.00","70.70","70.70","10.00","7.07","7.07","0.0004","0.000452",""
"LULU-LN-SHOES","","","6619464695862-Black-10.5","","SuaveLuxe Exotic Retro Lace-up Wingtip Oxford Shoes","Men Dress Shoes","","","","","Black / 10.5","1","0.00","0.00","75.38","75.38","10.00","7.54","7.54","0.0004","0.000482",""
"LULU-LN-SHOES","","","6619464695862-Burgundy-10.5","","SuaveLuxe Exotic Retro Lace-up Wingtip Oxford Shoes","Men Dress Shoes","","","","","Red / 10.5","1","0.00","0.00","75.38","75.38","10.00","7.54","7.54","0.0004","0.000482",""
"LULU-LN-SHOES","","","6619464695862-Burgundy-11","","SuaveLuxe Exotic Retro Lace-up Wingtip Oxford Shoes","Men Dress Shoes","","","","","Red / 11","1","0.00","0.00","75.38","75.38","10.00","7.54","7.54","0.0004","0.000482",""
"LULU-LN-SHOES","","","6619464695862-Burgundy-11","","SuaveLuxe Exotic Retro Lace-up Wingtip Oxford Shoes","men dress shoes","","","","","Red / 11","2","0.00","0.00","150.76","75.38","10.00","15.08","7.54","0.0008","0.000964",""
"LULU-LN-SHOES","","","6619464695862-Burgundy-9.5","","SuaveLuxe Exotic Retro Lace-up Wingtip Oxford Shoes","Men Dress Shoes","","","","","Red / 9.5","1","0.00","0.00","75.38","75.38","10.00","7.54","7.54","0.0004","0.000482",""
"LULU-LN-SHOES","","","YJ-050-Blue-8","","SuedeLux Round Toe Slip On Leather Loafers","Men Dress Shoes","","","","","Blue / 8","1","0.00","0.00","68.70","68.70","10.00","6.87","6.87","0.0004","0.000439",""
"LULU-LN-SHOES","","","43926563-black-45","","SunshineLux Exotic Text Design Slip-On Slippers","men dress shoes","","","","","Black / 11","1","0.00","0.00","68.70","68.70","10.00","6.87","6.87","0.0004","0.000439",""
"LULU-LN-SHOES","","","43926563-black-40","","SunshineLux Exotic Text Design Slip-On Slippers","men dress shoes","","","","","Black / 7.5","1","0.00","0.00","68.70","68.70","10.00","6.87","6.87","0.0004","0.000439",""
"LULU-LN-SHOES","","","43926563-black-41","","SunshineLux Exotic Text Design Slip-On Slippers","men dress shoes","","","","","Black / 8.5","1","0.00","0.00","68.70","68.70","10.00","6.87","6.87","0.0004","0.000439",""
"LULU-LN-SHOES","","","43926563-black-42","","SunshineLux Exotic Text Design Slip-On Slippers","Men Dress Shoes","","","","","Black / 9","1","0.00","0.00","68.70","68.70","10.00","6.87","6.87","0.0004","0.000439",""
"LULU-LN-SHOES","","","43926563-brown-44","","SunshineLux Exotic Text Design Slip-On Slippers","men dress shoes","","","","","Coffee / 10.5","1","0.00","0.00","68.70","68.70","10.00","6.87","6.87","0.0004","0.000439",""
"LULU-LN-SHOES","","","FAW43926563-brown-37","","SunshineLux Exotic Text Design Slip-On Slippers","men dress shoes","","","","","Coffee / 5.5","1","0.00","0.00","68.70","68.70","10.00","6.87","6.87","0.0004","0.000439",""
"LULU-LN-SHOES","","","43926563-brown-40","","SunshineLux Exotic Text Design Slip-On Slippers","men dress shoes","","","","","Coffee / 7.5","1","0.00","0.00","68.70","68.70","10.00","6.87","6.87","0.0004","0.000439",""
"LULU-LN-SHOES","","","43926563-brown-41","","SunshineLux Exotic Text Design Slip-On Slippers","Men Dress Shoes","","","","","Coffee / 8.5","1","0.00","0.00","68.70","68.70","10.00","6.87","6.87","0.0004","0.000439",""
"LULU-LN-SHOES","","","43926563-brown-41","","SunshineLux Exotic Text Design Slip-On Slippers","men dress shoes","","","","","Coffee / 8.5","1","0.00","0.00","68.70","68.70","10.00","6.87","6.87","0.0004","0.000439",""
"LULU-LN-SHOES","","","43926563-brown-42","","SunshineLux Exotic Text Design Slip-On Slippers","men dress shoes","","","","","Coffee / 9","1","0.00","0.00","68.70","68.70","10.00","6.87","6.87","0.0004","0.000439",""
"LULU-LN-SHOES","","","44416573-red-8cm-heel-10","","TasselLux Distressed Pointed Pumps","women heels","","","","","Red / 10 / 3.15""","1","0.00","0.00","48.06","48.06","10.00","4.81","4.81","0.0004","0.000307",""
"LULU-LN-SHOES","","","52046383-black-38","","Tempting Shade Retro Leather Moccasin: Elegant Lace-up","Men Dress Shoes","","","","","Black / 6.5","1","0.00","0.00","66.83","66.83","10.00","6.68","6.68","0.0004","0.000427",""
"LULU-LN-SHOES","","","22625322-black-39","","Tigranova Classic Office Brogues","Men Dress Shoes","","","","","Black / 6.5","1","0.00","0.00","86.18","86.18","10.00","8.62","8.62","0.0004","0.000551",""
"LULU-LN-SHOES","","","999-1-Pink-8.5","","Tigranova Marbelleve Gala Pumps","Women Dress Shoes","","","","","Pink / 8.5","1","0.00","0.00","50.71","50.71","10.00","5.07","5.07","0.0004","0.000324",""
"LULU-LN-SHOES","","","WH1332-Coffee-40","","Tigranova Office Brogues Prestige","Men Dress Shoes","","","","","Coffee / 7.5","1","0.00","0.00","64.96","64.96","10.00","6.50","6.50","0.0004","0.000415",""
"LULU-LN-SHOES","","","560-NB62-White-6.5","","Timeless Allure Leather Dress Footwear","men dress shoes","","","","","White / 6.5","1","0.00","0.00","68.70","68.70","10.00","6.87","6.87","0.0004","0.000439",""
"LULU-LN-SHOES","","","5832-Brown-9","","Timeless Elegance Cow Leather Pumps","Women Dress Shoes","","","","","Brown / 9","1","0.00","0.00","50.00","50.00","10.00","5.00","5.00","0.0004","0.000319",""
"LULU-LN-SHOES","","","GG53-White-8cm -9","","TrendElevation Stilettos","Women Dress Shoes","","","","","White / 9 / 3.1'","1","0.00","0.00","51.61","51.61","10.00","5.16","5.16","0.0004","0.000330",""
"LULU-LN-SHOES","","","GG06-Red-12cm -9.5","","TrendSetter High-Heel Stilettos","Women Dress Shoes","","","","","Red / 9.5 / 4.7'","1","0.00","0.00","44.89","44.89","10.00","4.49","4.49","0.0004","0.000287",""
"LULU-LN-SHOES","","","822-309-Black-10.5","","Trendsetter Round-Toe Cow Leather Boots","Men Boots","","","","","Black / 10.5","1","0.00","0.00","96.08","96.08","10.00","9.61","9.61","0.0004","0.000614",""
"LULU-LN-SHOES","","","26411635-black-45","","Vellara Ostraluxe Prestige Brogues","Men Dress Shoes","","","","","Black / 11","1","0.00","0.00","75.38","75.38","10.00","7.54","7.54","0.0004","0.000482",""
"LULU-LN-SHOES","","","26411635-black-45","","Vellara Ostraluxe Prestige Brogues","","","","","","Black / 11","1","0.00","0.00","75.38","75.38","10.00","7.54","7.54","0.0004","0.000482",""
"LULU-LN-SHOES","","","14782221-Burgundy-12","","Veltara Grace by Luxtrique","Men Dress Shoes","","","","","Burgundy / 12","1","0.00","0.00","65.00","65.00","10.00","6.50","6.50","0.0004","0.000415",""
"LULU-LN-SHOES","","","XY23-18-Coffee-9","","Veltique Allure Croctex Boots","Men Boots","","","","","Coffee / 9","1","0.00","0.00","86.05","86.05","10.00","8.61","8.61","0.0004","0.000550",""
"LULU-LN-SHOES","","","46844127-green-10","","Veltique Ankle Elegance Boots","Women Boots","","","","","Green / 10","1","0.00","0.00","66.83","66.83","10.00","6.68","6.68","0.0004","0.000427",""
"LULU-LN-SHOES","","","52046361-black-5-5","","Veltique Buckle Loafers","Men Dress Shoes","","","","","Black / 5.5","1","0.00","0.00","39.72","39.72","10.00","3.97","3.97","0.0004","0.000254",""
"LULU-LN-SHOES","","","XY23-34-Black-11","","Veltique Buckle Monk Straps","Men Dress Shoes","","","","","Black / 11","1","0.00","0.00","67.60","67.60","10.00","6.76","6.76","0.0004","0.000432",""
"LULU-LN-SHOES","","","96137-Black-10.5","","Veltique Buckled Sandal","Men Casual Shoes","","","","","Black / 10.5","1","0.00","0.00","73.38","73.38","10.00","7.34","7.34","0.0004","0.000469",""
"LULU-LN-SHOES","","","96137-Black-9","","Veltique Buckled Sandal","Men Casual Shoes","","","","","Black / 9","1","0.00","0.00","73.38","73.38","10.00","7.34","7.34","0.0004","0.000469",""
"LULU-LN-SHOES","","","W8566-Red-39","","Veltique Chic High-Rise Boots","Women Boots","","","","","Red / 8.5","1","0.00","0.00","66.83","66.83","10.00","6.68","6.68","0.0004","0.000427",""
"LULU-LN-SHOES","","","20-Army Green-44","","Veltique Classic Elegance Oxfords","Men Dress Shoes","","","","","Army Green / 10.5","1","0.00","0.00","64.03","64.03","10.00","6.40","6.40","0.0004","0.000409",""
"LULU-LN-SHOES","","","52128880-black-13","","Veltique Crocodile Lace Sneakers","Men Sneakers","","","","","Black / 13","1","0.00","0.00","80.05","80.05","10.00","8.01","8.01","0.0004","0.000512",""
"LULU-LN-SHOES","","","49237663-yellow-42","","Veltique Croctex Glide Stilettos","Women Dress Shoes","","","","","Gold / 10","1","0.00","0.00","50.00","50.00","10.00","5.00","5.00","0.0004","0.000319",""
"LULU-LN-SHOES","","","WA2416-Black-44","","Veltique Croctex Office Sneakers","Men Casual Shoes","","","","","Black / 10.5","1","0.00","0.00","70.96","70.96","10.00","7.10","7.10","0.0004","0.000454",""
"LULU-LN-SHOES","","","XY23-55-Brown-10.5","","Veltique Croctex Slip Derbys","Men Dress Shoes","","","","","Brown / 10.5","1","0.00","0.00","70.03","70.03","10.00","7.00","7.00","0.0004","0.000447",""
"LULU-LN-SHOES","","","86210-Black-41","","Veltique Easy Elegance Dress Boots","Men Boots","","","","","Black / 8","1","0.00","0.00","82.60","82.60","10.00","8.26","8.26","0.0004","0.000528",""
"LULU-LN-SHOES","","","3256804019417184-Black-44","","Veltique Easy Monk Strap Shoes","Men Dress Shoes","","","","","Black / 10.5","1","0.00","0.00","64.60","64.60","10.00","6.46","6.46","0.0004","0.000413",""
"LULU-LN-SHOES","","","3256804019417184-Black-46","","Veltique Easy Monk Strap Shoes","Men Dress Shoes","","","","","Black / 12","1","0.00","0.00","64.60","64.60","10.00","6.46","6.46","0.0004","0.000413",""
"LULU-LN-SHOES","","","3256804019417184-Black-39","","Veltique Easy Monk Strap Shoes","Men Dress Shoes","","","","","Black / 6.5","1","0.00","0.00","64.60","64.60","10.00","6.46","6.46","0.0004","0.000413",""
"LULU-LN-SHOES","","","3256804019417184-coffee-45","","Veltique Easy Monk Strap Shoes","Men Dress Shoes","","","","","Coffee / 11","1","0.00","0.00","64.60","64.60","10.00","6.46","6.46","0.0004","0.000413",""
"LULU-LN-SHOES","","","3256804019417184-coffee-46","","Veltique Easy Monk Strap Shoes","Men Dress Shoes","","","","","Coffee / 12","1","0.00","0.00","64.60","64.60","10.00","6.46","6.46","0.0004","0.000413",""
"LULU-LN-SHOES","","","XY2417-Black-43","","Veltique Easy-Wear Ankle Boots","Men Boots","","","","","Black / 9.5","1","0.00","0.00","74.60","74.60","10.00","7.46","7.46","0.0004","0.000477",""
"LULU-LN-SHOES","","","HZL-04-Coffee-9.5","","Veltique Easywear Monk Shoes","Men Dress Shoes","","","","","Coffee / 9.5","1","0.00","0.00","68.70","68.70","10.00","6.87","6.87","0.0004","0.000439",""
"LULU-LN-SHOES","","","41407640-holes-12","","Veltique Elegance Derbys","Men Dress Shoes","","","","","Black / 12","1","0.00","0.00","78.18","78.18","10.00","7.82","7.82","0.0004","0.000500",""
"LULU-LN-SHOES","","","998-1-Silver-6","","Veltique Elegance Event Heels","Women Dress Shoes","","","","","Silver / 6","1","0.00","0.00","46.26","46.26","10.00","4.63","4.63","0.0004","0.000296",""
"LULU-LN-SHOES","","","F211-DM01MS-Coffee-46","","Veltique Elegance by Croctex","Men Boots","","","","","Coffee / 12","1","0.00","0.00","78.18","78.18","10.00","7.82","7.82","0.0004","0.000500",""
"LULU-LN-SHOES","","","46419128-3-pcs-set-navy-asian-4xl-is-eur-2xl","","Veltique Executive Trousers","Men Suits","","","","","Blue 3PC / 43","1","0.00","0.00","60.27","60.27","10.00","6.03","6.03","0.0004","0.000385",""
"LULU-LN-SHOES","","","41407627-Black 1-46","","Veltique Glide Croc-textured Loafers","Men Loafers","","","","","Black 1 / 12","1","0.00","0.00","64.03","64.03","10.00","6.40","6.40","0.0004","0.000409",""
"LULU-LN-SHOES","","","36479652-blue-12","","Veltique Lustr","Men Boots","","","","","Blue / 12","1","0.00","0.00","78.18","78.18","10.00","7.82","7.82","0.0004","0.000500",""
"LULU-LN-SHOES","","","48952118-black-8-5","","Veltique Luxe Croc Loafers","Men Casual Shoes","","","","","Black / 8.5","1","0.00","0.00","39.72","39.72","10.00","3.97","3.97","0.0004","0.000254",""
"LULU-LN-SHOES","","","14782511-Blue-13","","Veltique Luxe Lace Sneakers","Men Casual Shoes","","","","","Blue / 13","1","0.00","0.00","80.05","80.05","10.00","8.01","8.01","0.0004","0.000512",""
"LULU-LN-SHOES","","","W312-3-Coffee-45","","Veltique Luxe Tall Boots","Women Boots","","","","","Coffee / 11.5","1","0.00","0.00","66.60","66.60","10.00","6.66","6.66","0.0004","0.000426",""
"LULU-LN-SHOES","","","30302084-yellow-brown-china-about-31cm-13cm-21cm","","Veltique Luxe Zip Glamour Clutch","Women Bags","","","","","Brown / 12.2 W"" x 8.3 H"" x 5.1 D""","2","0.00","0.00","61.72","30.86","10.00","6.17","3.09","0.0008","0.000394",""
"LULU-LN-SHOES","","","30302084-yellow-brown-china-about-31cm-13cm-21cm","","Veltique Luxe Zip Glamour Clutch","","","","","","Brown / 12.2 W"" x 8.3 H"" x 5.1 D""","1","0.00","0.00","30.86","30.86","10.00","3.09","3.09","0.0004","0.000197",""
"LULU-LN-SHOES","","","30302084-dark-brown-china-about-31cm-13cm-21cm","","Veltique Luxe Zip Glamour Clutch","Women Bags","","","","","Coffee / 12.2 W"" x 8.3 H"" x 5.1 D""","2","0.00","0.00","61.72","30.86","10.00","6.17","3.09","0.0008","0.000394",""
"LULU-LN-SHOES","","","30302084-dark-grey-china-about-31cm-13cm-21cm","","Veltique Luxe Zip Glamour Clutch","Women Bags","","","","","Gray / 12.2 W"" x 8.3 H"" x 5.1 D""","1","0.00","0.00","30.86","30.86","10.00","3.09","3.09","0.0004","0.000197",""
"LULU-LN-SHOES","","","30302084-red-china-about-31cm-13cm-21cm","","Veltique Luxe Zip Glamour Clutch","Women Bags","","","","","Red / 12.2 W"" x 8.3 H"" x 5.1 D""","1","0.00","0.00","30.86","30.86","10.00","3.09","3.09","0.0004","0.000197",""
"LULU-LN-SHOES","","","10903093-at-cro-1-gold-130cm","","Veltique Marbelleve Belt","Men Accessories","","","","","Black / 43-46","1","0.00","0.00","14.98","14.98","10.00","1.50","1.50","0.0004","0.000096",""
"LULU-LN-SHOES","","","3256804061422878-Black-46","","Veltique Monk Strap Elegance","Men Dress Shoes","","","","","Black / 12","1","0.00","0.00","67.60","67.60","10.00","6.76","6.76","0.0004","0.000432",""
"LULU-LN-SHOES","","","46960633-chun-bai-asian-5xl-is-eur-3xl","","Veltique Nuptial Elegance Blazer","Men Suits","","","","","White / 47","1","0.00","0.00","59.00","59.00","10.00","5.90","5.90","0.0004","0.000377",""
"LULU-LN-SHOES","","","42580149-coffee","","Veltique Professional Carry-All Tote","Women Bags","","","","","Coffee / 12.2 W"" x 12.2 H"" x 4.7 D""","1","0.00","0.00","27.02","27.02","10.00","2.70","2.70","0.0004","0.000173",""
"LULU-LN-SHOES","","","XY2405-Purple-47","","Veltique Reptile Elegance Oxfords","Men Dress Shoes","","","","","Purple / 13","1","0.00","0.00","69.00","69.00","10.00","6.90","6.90","0.0004","0.000441",""
"LULU-LN-SHOES","","","HH029-Black-40","","Veltique Signature Event Stilettos","Women Heels","","","","","Black / 9 / 4.7""","1","0.00","0.00","44.00","44.00","10.00","4.40","4.40","0.0004","0.000281",""
"LULU-LN-SHOES","","","HH029-Brown-40","","Veltique Signature Event Stilettos","Women Heels","","","","","Brown / 9 / 4.7""","1","0.00","0.00","44.00","44.00","10.00","4.40","4.40","0.0004","0.000281",""
"LULU-LN-SHOES","","","40474667-black-16-inches","","Veltique Snakara Zip Backpack","Women Bags","","","","","Black / 12.20"" W x 6.29","1","0.00","0.00","22.57","22.57","10.00","2.26","2.26","0.0004","0.000144",""
"LULU-LN-SHOES","","","40474667-yellow-16-inches","","Veltique Snakara Zip Backpack","Women Bags","","","","","Coffee / 12.20"" W x 6.29","1","0.00","0.00","22.57","22.57","10.00","2.26","2.26","0.0004","0.000144",""
